1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice,BsmtExposure_No,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Av,BsmtExposure_None,BsmtFinType1_GLQ,BsmtFinType1_ALQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType1_BLQ,BsmtFinType1_None,BsmtFinType1_LwQ,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_Gd,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa
960,1000.0,4.0,0,960,0.0,400,1952.0,1960,7596,60.0,360.0,0,5,5,960,0.0,1952,1952,124500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1065,846.0,3.0,380,397,0.0,471,1993.0,1911,9554,80.0,125.0,81,5,8,777,0.0,1993,1994,215000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1218,0.0,2.0,27,1191,0.0,676,2009.0,1218,7862,75.0,0.0,102,5,6,1218,0.0,2009,2009,208300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
689,689.0,3.0,141,548,0.0,360,1928.0,1378,9600,60.0,0.0,0,9,7,689,0.0,1928,2005,161000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1041,0.0,3.0,991,50,0.0,270,1959.0,1041,9600,80.0,132.0,88,6,5,1041,0.0,1959,1959,124500,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1363,0.0,2.0,650,178,0.0,288,1951.0,1363,14559,75.0,70.0,42,7,5,1008,0.0,1951,2000,164900,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1368,0.0,2.0,0,1368,0.0,474,2005.0,1368,6792,40.0,94.0,35,5,7,1368,0.0,2005,2006,202665,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
864,0.0,3.0,521,169,0.0,624,1964.0,864,9100,70.0,0.0,0,5,5,864,0.0,1958,1958,129900,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1080,354.7066974595843,3.0,336,748,158.0,484,1983.0,1080,9187,71.0,0.0,0,5,6,1084,0.0,1983,1983,134000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
789,0.0,2.0,0,768,0.0,200,1926.0,789,10594,55.0,0.0,0,5,5,768,0.0,1926,1950,96500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2020,0.0,3.0,1436,570,0.0,900,2009.0,2020,12220,94.0,305.0,54,5,10,2006,0.0,2009,2009,402861,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1378,741.0,3.0,0,689,0.0,583,1972.0,2119,10448,70.6832298136646,333.0,104,6,6,689,0.0,1972,1972,158000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1277,1067.0,3.0,0,1264,0.0,889,1996.0,2344,10208,79.0,921.0,0,5,7,1264,0.0,1996,1997,265000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
882,914.0,3.0,706,88,0.0,546,1998.0,1796,9531,70.6832298136646,0.0,36,5,6,794,0.0,1998,1998,211000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1276,804.0,3.0,0,1276,0.0,282,1926.0,2080,10918,53.0,0.0,0,9,7,1276,0.0,1926,2004,234000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1244,0.0,3.0,777,467,0.0,336,1957.0,1244,11988,90.0,0.0,40,6,6,1244,0.0,1957,1957,150000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1004,354.7066974595843,3.0,399,605,0.0,420,1950.0,1664,5000,50.0,0.0,24,7,6,1004,0.0,1947,1950,159000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3138,1538.0,3.0,2260,878,0.0,884,2007.0,4676,40094,130.0,762.0,406,5,10,3138,0.0,2007,2008,184750,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1383,1015.0,3.0,719,660,0.0,834,1996.0,2398,11787,95.0,594.0,60,5,7,1379,0.0,1996,1997,315750,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1266,0.0,3.0,0,1257,0.0,453,2005.0,1266,7500,62.0,0.0,144,5,7,1257,0.0,2005,2005,176000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
928,0.0,2.0,377,551,0.0,252,1956.0,928,13300,70.0,0.0,0,7,5,928,0.0,1956,2000,132000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1476,1237.0,3.0,1330,122,0.0,858,2008.0,2713,14948,67.0,268.0,66,5,9,1452,0.0,2008,2008,446261,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2515,0.0,4.0,1219,816,0.0,484,1975.0,2515,32668,70.6832298136646,0.0,0,3,6,2035,0.0,1957,1975,200624,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1509,0.0,3.0,783,678,0.0,600,1988.0,1509,10200,85.0,219.0,0,5,6,1461,0.0,1988,1989,175000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
751,611.0,3.0,0,611,0.0,502,1920.0,1362,6155,60.0,0.0,0,8,6,611,0.0,1920,1999,128000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
827,0.0,2.0,0,0,0.0,392,1967.0,827,7200,60.0,0.0,0,7,5,0,0.0,1955,2007,107500,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
707,707.0,3.0,0,707,0.0,403,2004.0,1414,9056,74.0,0.0,35,5,8,707,0.0,2004,2004,178000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
880,844.0,3.0,0,880,0.0,527,1998.0,1724,8924,57.0,0.0,155,5,7,880,0.0,1998,1999,188000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
864,0.0,3.0,600,264,0.0,576,1980.0,864,12735,70.6832298136646,0.0,0,5,4,864,0.0,1972,1972,111250,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1159,0.0,3.0,673,378,0.0,336,1968.0,1159,11553,70.6832298136646,188.0,0,5,5,1051,466.0,1968,1968,158000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1601,0.0,3.0,1358,223,0.0,670,2001.0,1601,11423,70.6832298136646,479.0,0,5,8,1581,0.0,2001,2002,272000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1838,0.0,2.0,1260,578,0.0,765,2006.0,1838,14601,85.0,584.0,68,5,9,1838,0.0,2006,2006,315000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
997,1288.0,4.0,0,969,0.0,648,2000.0,2285,11000,70.6832298136646,72.0,56,5,8,969,0.0,2000,2000,248000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1680,0.0,3.0,144,379,0.0,583,1998.0,1680,10140,78.0,0.0,73,5,7,1650,78.0,1998,1999,213250,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
767,0.0,1.0,584,0,0.0,367,1998.0,767,4058,34.0,182.0,40,5,7,723,0.0,1998,1998,133000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
664,354.7066974595843,3.0,554,100,0.0,426,2006.0,1496,17104,58.0,0.0,24,5,7,654,100.0,2006,2006,179665,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1377,806.0,4.0,1002,0,0.0,786,1988.0,2183,13837,70.6832298136646,178.0,0,5,7,1204,0.0,1988,1988,229000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
915,720.0,3.0,300,765,0.0,440,1950.0,1635,8737,70.0,0.0,38,7,6,1065,0.0,1923,1950,210000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
768,0.0,2.0,619,149,0.0,624,1987.0,768,7244,54.0,0.0,0,7,5,768,0.0,1970,1970,129500,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
825,0.0,2.0,180,0,0.0,720,1963.0,825,8235,49.0,0.0,50,7,5,825,0.0,1955,1995,125000,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
912,1182.0,4.0,0,912,0.0,615,2003.0,2094,9375,75.0,0.0,182,5,7,912,0.0,2003,2004,263000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1069,0.0,2.0,559,510,0.0,440,1977.0,1069,4043,53.0,0.0,55,6,6,1069,0.0,1977,1977,140000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
928,0.0,3.0,308,620,0.0,288,1957.0,928,6000,50.0,0.0,0,6,5,928,0.0,1957,1957,112500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1717,0.0,3.0,0,1709,0.0,908,2006.0,1717,11146,87.0,250.0,39,5,8,1709,0.0,2006,2006,255500,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1126,0.0,2.0,0,0,0.0,520,2002.0,1126,8777,67.0,0.0,96,5,4,0,0.0,1949,2003,108000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1006,1040.0,3.0,866,132,0.0,871,2003.0,2046,10625,85.0,292.0,62,5,7,998,0.0,2003,2004,284000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1048,354.7066974595843,2.0,0,993,0.0,280,1922.0,1048,6380,58.0,0.0,0,6,5,993,0.0,1922,1950,113000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1092,0.0,2.0,895,197,0.0,299,1957.0,1092,14850,69.0,0.0,0,5,5,1092,0.0,1957,1957,141000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
897,439.0,3.0,637,0,0.0,570,1994.0,1336,11040,60.0,0.0,47,6,4,637,0.0,1920,1950,108000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
729,717.0,3.0,604,125,0.0,406,1996.0,1446,21872,57.0,0.0,22,5,7,729,0.0,1996,1997,175000,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1557,0.0,2.0,0,1374,0.0,420,2003.0,1557,3196,70.6832298136646,18.0,20,5,7,1374,0.0,2003,2004,234000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1392,0.0,3.0,1302,90,0.0,528,1957.0,1392,11341,70.6832298136646,180.0,0,6,5,1392,0.0,1957,1996,121500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1389,0.0,2.0,1071,195,0.0,418,1975.0,1389,10010,77.0,0.0,38,5,5,1389,0.0,1974,1975,170000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1163,511.0,4.0,0,1163,0.0,396,1955.0,1674,21780,66.0,0.0,36,7,6,1163,0.0,1918,1950,185000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1166,1129.0,4.0,728,367,0.0,590,1992.0,2295,13346,70.6832298136646,0.0,40,5,7,1095,0.0,1992,2000,268000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
841,806.0,4.0,0,806,136.0,216,1920.0,1647,6858,66.0,0.0,66,4,6,806,0.0,1915,1950,128000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1134,1370.0,4.0,0,1122,0.0,656,2005.0,2504,11198,77.0,245.0,39,5,9,1122,0.0,2005,2007,325000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1535,0.0,3.0,2,1515,0.0,532,2004.0,1535,10171,70.0,168.0,0,5,7,1517,0.0,2004,2004,214000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1496,636.0,1.0,1441,55,0.0,612,1983.0,2132,12327,79.0,0.0,40,8,8,1496,349.0,1983,2009,316600,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
943,0.0,2.0,943,0,0.0,600,1979.0,943,7032,70.6832298136646,0.0,0,5,5,943,0.0,1979,1979,135960,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1728,0.0,6.0,231,1497,0.0,576,1987.0,1728,13101,74.0,108.0,0,5,5,1728,0.0,1965,1965,142600,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
864,354.7066974595843,2.0,414,450,0.0,288,1959.0,864,7332,60.0,207.0,0,6,6,864,0.0,1959,1959,120000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
846,846.0,3.0,0,846,0.0,650,2009.0,1692,13159,83.0,0.0,114,5,7,846,0.0,2009,2009,224500,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
774,656.0,3.0,0,384,0.0,400,2000.0,1430,9967,76.0,0.0,0,5,7,384,0.0,2000,2000,170000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
576,533.0,3.0,349,23,0.0,288,1971.0,1109,10500,70.0,82.0,0,7,5,372,0.0,1971,2005,139000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
832,384.0,2.0,442,390,0.0,336,1947.0,1216,8480,80.0,0.0,0,5,5,832,0.0,1947,1950,118500,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
877,600.0,3.0,0,861,0.0,216,1928.0,1477,6292,52.0,0.0,50,7,7,861,0.0,1928,1950,145000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1320,0.0,3.0,328,285,0.0,564,1966.0,1320,11777,96.0,97.0,68,6,5,1164,0.0,1966,1966,164500,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
703,689.0,2.0,0,689,0.0,540,2007.0,1392,3604,34.0,0.0,102,5,7,689,0.0,2007,2007,146000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1050,745.0,4.0,0,1050,0.0,352,1954.0,1795,12150,81.0,335.0,0,5,5,1050,0.0,1954,1954,131500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1429,0.0,3.0,594,331,0.0,572,1960.0,1429,14585,70.6832298136646,85.0,110,6,6,1144,216.0,1960,1987,181900,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2042,0.0,3.0,0,2042,0.0,1390,2009.0,2042,12704,98.0,306.0,90,5,8,2042,0.0,2008,2009,253293,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1521,354.7066974595843,2.866718628215121,0,1237,0.0,880,1988.0,2775,13500,75.0,0.0,502,9,10,1237,0.0,1893,2000,325000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
989,584.0,3.0,0,884,0.0,240,1935.0,1573,6120,51.0,0.0,0,7,4,884,0.0,1935,1995,133000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2028,0.0,2.0,1460,408,0.0,880,2005.0,2028,11443,88.0,208.0,66,5,8,1868,0.0,2005,2006,369900,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
838,0.0,2.0,210,0,0.0,275,1961.0,838,10267,55.0,0.0,0,7,6,816,0.0,1918,2000,130000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
860,0.0,2.0,672,168,0.0,528,1996.0,860,8740,74.0,0.0,0,6,5,840,0.0,1982,1982,137000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1473,0.0,1.0,1324,113,0.0,452,1968.0,1473,25095,65.0,0.0,48,8,5,1437,0.0,1968,2003,143000,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
779,0.0,2.0,0,742,0.0,308,1988.0,935,9100,50.0,0.0,0,6,5,742,0.0,1930,1960,79500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
770,812.0,3.0,490,280,0.0,520,2004.0,1582,8320,64.0,0.0,45,5,7,770,0.0,2004,2004,185900,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1728,568.0,3.0,1338,384,0.0,842,2008.0,2296,13478,97.0,420.0,274,5,10,1722,0.0,2008,2008,451950,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
816,0.0,2.0,816,0,0.0,816,1985.0,816,6600,60.0,0.0,0,8,5,816,0.0,1982,2003,138000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
848,0.0,1.0,685,163,0.0,420,2003.0,848,4435,70.6832298136646,170.0,0,5,6,848,0.0,2003,2003,140000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
924,0.0,3.0,0,924,0.0,280,1981.0,924,7990,88.0,0.0,0,6,5,924,0.0,1975,1975,110000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1826,0.0,3.0,1422,392,0.0,758,2005.0,1826,11302,69.0,238.0,75,5,8,1814,180.0,2005,2006,319000,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
684,684.0,3.0,0,684,0.0,216,1930.0,1368,3600,60.0,0.0,158,7,6,684,0.0,1910,1993,114504,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1402,0.0,2.0,0,1258,0.0,648,2006.0,1402,3922,53.0,72.0,16,5,7,1258,0.0,2006,2007,194201,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1647,0.0,3.0,1283,0,0.0,621,1977.0,1647,12984,80.0,459.0,0,6,5,1430,0.0,1977,1977,217500,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
716,840.0,3.0,81,23,0.0,452,1980.0,1556,1950,24.0,0.0,0,6,6,716,0.0,1980,1980,151000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1058,846.0,3.0,546,512,0.0,736,2003.0,1904,10927,74.0,280.0,60,5,8,1058,0.0,2005,2005,275000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
780,595.0,3.0,0,780,0.0,544,1979.0,1375,9000,50.0,0.0,162,6,6,780,0.0,1937,1950,141000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
927,988.0,3.0,789,119,0.0,506,1992.0,1915,10041,80.0,0.0,150,5,8,908,0.0,1992,1992,220000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
600,600.0,2.0,0,600,0.0,480,2004.0,1200,3182,30.0,0.0,172,5,7,600,0.0,2004,2005,151000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1494,0.0,2.866718628215121,922,572,0.0,530,2002.0,1494,12803,88.0,99.0,36,5,7,1494,0.0,2002,2002,221000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1186,800.0,3.0,454,314,0.0,486,1965.0,1986,13600,85.0,176.0,42,6,7,768,0.0,1965,1990,205000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1040,0.0,3.0,732,308,0.0,576,2000.0,1040,12464,82.0,0.0,0,5,5,1040,0.0,1996,1996,152000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1112,896.0,3.0,603,293,0.0,230,1948.0,2008,7800,78.0,0.0,0,8,5,896,0.0,1948,2002,225000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1940,1254.0,4.0,428,537,0.0,380,1934.0,3194,12168,78.0,0.0,0,6,8,965,0.0,1934,1998,359100,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1029,0.0,3.0,903,126,0.0,261,1961.0,1029,7943,61.0,192.0,0,5,4,1029,0.0,1961,1961,118500,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1476,677.0,3.0,904,536,0.0,736,2000.0,2153,11050,70.6832298136646,204.0,142,5,9,1440,0.0,2000,2000,313000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1032,0.0,3.0,605,427,0.0,564,1978.0,1032,10395,70.6832298136646,233.0,0,6,6,1032,0.0,1978,1978,148000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1299,573.0,3.0,990,309,0.0,531,2001.0,1872,11885,70.6832298136646,108.0,122,5,8,1299,0.0,2001,2001,261500,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1054,0.0,3.0,763,173,0.0,480,1963.0,1054,8800,80.0,156.0,0,7,6,936,0.0,1963,1963,137500,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
807,702.0,3.0,457,326,0.0,393,2002.0,1509,7861,70.6832298136646,0.0,75,5,6,783,0.0,2002,2003,183200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
832,0.0,2.0,0,832,0.0,528,1962.0,832,7227,59.0,0.0,0,6,6,832,0.0,1954,1954,105500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1828,0.0,2.866718628215121,48,1774,0.0,774,2007.0,1828,11694,90.0,452.0,108,5,9,1822,0.0,2007,2007,314813,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1482,780.0,2.866718628215121,871,611,0.0,749,2003.0,2262,12244,85.0,226.0,0,5,8,1482,0.0,2003,2003,305000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1548,1066.0,4.0,956,384,0.0,624,1974.0,2614,10800,90.0,0.0,243,7,6,1522,0.0,1974,1997,240000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
980,0.0,3.0,560,420,0.0,484,1986.0,980,7064,71.0,153.0,0,6,5,980,192.0,1977,1977,135000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
756,756.0,2.0,420,336,0.0,440,2000.0,1512,2117,70.6832298136646,513.0,32,5,6,756,0.0,2000,2000,168500,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1012,778.0,4.0,247,485,0.0,484,1972.0,1790,10400,80.0,288.0,0,5,6,732,0.0,1972,1972,165150,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1116,0.0,3.0,0,1116,0.0,440,1962.0,1116,10000,87.0,261.0,0,6,6,1116,0.0,1962,1962,160000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1422,0.0,3.0,0,978,0.0,286,1960.0,1422,12342,70.6832298136646,0.0,0,5,5,978,0.0,1960,1978,139900,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1520,0.0,3.0,674,350,0.0,364,1955.0,1520,9600,80.0,164.0,0,6,6,1156,0.0,1955,1972,153000,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1040,1040.0,5.0,650,390,0.0,504,1969.0,2080,11606,70.0,192.0,0,5,5,1040,0.0,1969,1969,135000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1350,0.0,3.0,624,288,0.0,520,1964.0,1350,9020,82.0,259.0,0,5,6,1248,0.0,1964,1964,168500,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1089,661.0,3.0,0,636,0.0,240,1937.0,1750,9000,50.0,0.0,0,6,5,636,0.0,1880,1991,124000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1554,0.0,2.0,24,1530,0.0,627,2006.0,1554,4590,34.0,108.0,73,5,8,1554,0.0,2006,2006,209500,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1411,0.0,3.0,822,564,0.0,544,1977.0,1411,11900,85.0,209.0,0,5,7,1386,0.0,1977,1977,82500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1056,0.0,3.0,480,108,0.0,260,1954.0,1056,9250,80.0,0.0,0,7,5,1056,0.0,1954,2005,139400,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1056,0.0,0.0,1056,0,0.0,576,1980.0,1056,6979,64.0,0.0,56,5,6,1056,0.0,1980,1980,144000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
811,576.0,3.0,0,811,0.0,256,1954.0,1387,6000,50.0,0.0,0,4,5,811,0.0,1954,1954,93000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1567,0.0,1.0,1154,366,0.0,648,2006.0,1567,3982,53.0,0.0,0,5,8,1520,0.0,2006,2006,264561,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1518,354.7066974595843,1.0,1218,300,0.0,588,2003.0,1518,12677,62.0,472.0,140,5,8,1518,185.0,2003,2004,274000,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1057,872.0,3.0,738,319,0.0,650,2001.0,1929,7050,70.6832298136646,0.0,235,5,7,1057,0.0,2001,2001,226000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2000,704.0,4.0,1410,542,0.0,538,1972.0,2704,13860,75.0,0.0,111,7,8,1952,0.0,1972,1995,345000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
780,840.0,4.0,493,0,0.0,462,1969.0,1620,10793,80.0,263.0,0,5,5,780,0.0,1969,1969,152000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1766,0.0,2.866718628215121,1121,645,0.0,478,2009.0,1766,9187,85.0,162.0,130,5,9,1766,0.0,2009,2009,370878,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
981,0.0,3.0,282,664,0.0,576,1979.0,981,10530,70.6832298136646,0.0,312,5,6,981,0.0,1971,1971,143250,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1048,0.0,3.0,0,0,0.0,420,1950.0,1048,7200,60.0,0.0,27,5,5,0,0.0,1950,1950,98300,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1094,0.0,3.0,500,594,0.0,495,1953.0,1094,10452,85.0,216.0,0,5,6,1094,0.0,1953,1953,155000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1051,788.0,4.0,0,756,0.0,442,1966.0,1839,7700,70.0,351.0,124,5,6,756,0.0,1966,1966,155000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
822,843.0,3.0,0,813,0.0,562,2007.0,1665,8125,65.0,0.0,0,6,7,813,0.0,2007,2007,205950,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
755,755.0,4.0,0,755,0.0,296,1940.0,1510,9084,60.0,0.0,0,5,4,755,0.0,1940,1950,108000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
909,807.0,2.0,0,880,0.0,512,1996.0,1716,8750,70.0,0.0,120,5,7,880,0.0,1996,1996,191000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
